direction,speed,created_at
202,2,2024-11-15 16:51:27 UTC
202,8,2024-11-15 16:51:33 UTC
157,4,2024-11-15 16:51:39 UTC
247,2,2024-11-15 16:51:46 UTC
157,3,2024-11-15 16:51:52 UTC
270,2,2024-11-15 16:51:59 UTC
135,3,2024-11-15 16:52:05 UTC
112,4,2024-11-15 16:52:11 UTC
247,2,2024-11-15 16:52:17 UTC
202,6,2024-11-15 16:52:24 UTC
202,3,2024-11-15 16:52:30 UTC
202,2,2024-11-15 16:52:36 UTC
247,2,2024-11-15 16:52:42 UTC
0,3,2024-11-15 16:52:50 UTC
157,7,2024-11-15 16:52:55 UTC
247,4,2024-11-15 16:53:02 UTC
157,6,2024-11-15 16:53:08 UTC
202,4,2024-11-15 16:53:14 UTC
202,6,2024-11-15 16:53:20 UTC
202,3,2024-11-15 16:53:27 UTC
135,4,2024-11-15 16:53:33 UTC
157,4,2024-11-15 16:53:39 UTC
202,4,2024-11-15 16:53:45 UTC
247,7,2024-11-15 16:53:52 UTC
180,6,2024-11-15 16:53:58 UTC
202,13,2024-11-15 16:54:05 UTC
270,7,2024-11-15 16:54:11 UTC
157,9,2024-11-15 16:54:17 UTC
247,6,2024-11-15 16:54:23 UTC
157,4,2024-11-15 16:54:30 UTC
202,4,2024-11-15 16:54:36 UTC
202,4,2024-11-15 16:54:42 UTC
247,4,2024-11-15 16:54:48 UTC
270,4,2024-11-15 16:54:55 UTC
270,2,2024-11-15 16:55:01 UTC
202,2,2024-11-15 16:55:07 UTC
202,7,2024-11-15 16:55:14 UTC
157,7,2024-11-15 16:55:20 UTC
202,6,2024-11-15 16:55:26 UTC
202,3,2024-11-15 16:55:32 UTC
202,4,2024-11-15 16:55:39 UTC
202,4,2024-11-15 16:55:45 UTC
202,3,2024-11-15 16:55:51 UTC
270,2,2024-11-15 16:55:58 UTC
157,3,2024-11-15 16:56:04 UTC
45,6,2024-11-15 16:56:10 UTC
225,4,2024-11-15 16:56:16 UTC
202,6,2024-11-15 16:56:23 UTC
202,7,2024-11-15 16:56:29 UTC
202,7,2024-11-15 16:56:35 UTC
202,6,2024-11-15 16:56:41 UTC
157,9,2024-11-15 16:56:48 UTC
202,4,2024-11-15 16:56:54 UTC
292,2,2024-11-15 16:57:01 UTC
247,6,2024-11-15 16:57:07 UTC
157,4,2024-11-15 16:57:13 UTC
157,3,2024-11-15 16:57:19 UTC
202,6,2024-11-15 16:57:26 UTC
202,7,2024-11-15 16:57:32 UTC
270,4,2024-11-15 16:57:38 UTC
202,4,2024-11-15 16:57:45 UTC
157,7,2024-11-15 16:57:51 UTC
247,8,2024-11-15 16:57:57 UTC
135,7,2024-11-15 16:58:03 UTC
157,3,2024-11-15 16:58:10 UTC
247,7,2024-11-15 16:58:16 UTC
202,2,2024-11-15 16:58:22 UTC
157,7,2024-11-15 16:58:28 UTC
157,7,2024-11-15 16:58:35 UTC
180,6,2024-11-15 16:58:41 UTC
180,3,2024-11-15 16:58:47 UTC
180,7,2024-11-15 16:58:53 UTC
202,9,2024-11-15 16:59:00 UTC
247,10,2024-11-15 16:59:06 UTC
247,4,2024-11-15 16:59:12 UTC
247,7,2024-11-15 16:59:19 UTC
202,6,2024-11-15 16:59:25 UTC
180,7,2024-11-15 16:59:31 UTC
202,4,2024-11-15 16:59:37 UTC
202,3,2024-11-15 16:59:44 UTC
202,2,2024-11-15 16:59:50 UTC
337,4,2024-11-15 16:59:56 UTC
202,2,2024-11-15 17:00:02 UTC
157,8,2024-11-15 17:00:09 UTC
157,7,2024-11-15 17:00:15 UTC
157,6,2024-11-15 17:00:21 UTC
157,7,2024-11-15 17:00:28 UTC
157,8,2024-11-15 17:00:34 UTC
225,7,2024-11-15 17:00:40 UTC
202,3,2024-11-15 17:00:46 UTC
135,7,2024-11-15 17:00:53 UTC
90,6,2024-11-15 17:00:59 UTC
270,8,2024-11-15 17:01:05 UTC
202,6,2024-11-15 17:01:12 UTC
270,4,2024-11-15 17:01:18 UTC
157,2,2024-11-15 17:01:24 UTC
157,6,2024-11-15 17:01:31 UTC
157,9,2024-11-15 17:01:37 UTC
157,7,2024-11-15 17:01:43 UTC
157,9,2024-11-15 17:01:49 UTC
157,7,2024-11-15 17:01:56 UTC
180,7,2024-11-15 17:02:02 UTC
157,6,2024-11-15 17:02:08 UTC
157,7,2024-11-15 17:02:15 UTC
135,10,2024-11-15 17:02:21 UTC
135,9,2024-11-15 17:02:28 UTC
247,6,2024-11-15 17:02:34 UTC
157,6,2024-11-15 17:02:40 UTC
202,7,2024-11-15 17:02:46 UTC
157,7,2024-11-15 17:02:53 UTC
157,4,2024-11-15 17:02:59 UTC
157,3,2024-11-15 17:03:05 UTC
202,7,2024-11-15 17:03:11 UTC
202,7,2024-11-15 17:03:18 UTC
202,7,2024-11-15 17:03:24 UTC
225,3,2024-11-15 17:03:30 UTC
202,4,2024-11-15 17:03:37 UTC
247,6,2024-11-15 17:03:43 UTC
247,7,2024-11-15 17:03:49 UTC
202,4,2024-11-15 17:03:55 UTC
157,3,2024-11-15 17:04:02 UTC
202,7,2024-11-15 17:04:08 UTC
247,4,2024-11-15 17:04:14 UTC
247,6,2024-11-15 17:04:21 UTC
292,3,2024-11-15 17:04:27 UTC
202,4,2024-11-15 17:04:33 UTC
157,4,2024-11-15 17:04:40 UTC
247,3,2024-11-15 17:04:46 UTC
180,6,2024-11-15 17:04:52 UTC
157,7,2024-11-15 17:04:58 UTC
157,8,2024-11-15 17:05:05 UTC
202,6,2024-11-15 17:05:11 UTC
135,4,2024-11-15 17:05:17 UTC
157,3,2024-11-15 17:05:24 UTC
112,2,2024-11-15 17:05:30 UTC
247,6,2024-11-15 17:05:36 UTC
202,4,2024-11-15 17:05:43 UTC
157,6,2024-11-15 17:05:49 UTC
157,6,2024-11-15 17:05:55 UTC
157,4,2024-11-15 17:06:01 UTC
202,3,2024-11-15 17:06:08 UTC
202,4,2024-11-15 17:06:14 UTC
292,4,2024-11-15 17:06:20 UTC
202,4,2024-11-15 17:06:27 UTC
202,4,2024-11-15 17:06:33 UTC
202,6,2024-11-15 17:06:39 UTC
202,7,2024-11-15 17:06:46 UTC
247,3,2024-11-15 17:06:52 UTC
202,6,2024-11-15 17:06:58 UTC
202,7,2024-11-15 17:07:04 UTC
157,4,2024-11-15 17:07:11 UTC
247,2,2024-11-15 17:07:17 UTC
157,3,2024-11-15 17:07:23 UTC
225,6,2024-11-15 17:07:30 UTC
202,2,2024-11-15 17:07:36 UTC
247,2,2024-11-15 17:07:43 UTC
157,8,2024-11-15 17:07:49 UTC
202,3,2024-11-15 17:07:55 UTC
202,4,2024-11-15 17:08:01 UTC
67,3,2024-11-15 17:08:08 UTC
157,4,2024-11-15 17:08:14 UTC
247,7,2024-11-15 17:08:20 UTC
247,4,2024-11-15 17:08:26 UTC
202,6,2024-11-15 17:08:33 UTC
202,6,2024-11-15 17:08:39 UTC
157,4,2024-11-15 17:08:46 UTC
135,4,2024-11-15 17:08:52 UTC
157,3,2024-11-15 17:08:58 UTC
247,9,2024-11-15 17:09:04 UTC
270,9,2024-11-15 17:09:11 UTC
270,2,2024-11-15 17:09:17 UTC
157,4,2024-11-15 17:09:23 UTC
135,6,2024-11-15 17:09:29 UTC
202,6,2024-11-15 17:09:36 UTC
180,9,2024-11-15 17:09:42 UTC
157,9,2024-11-15 17:09:48 UTC
202,8,2024-11-15 17:09:55 UTC
157,3,2024-11-15 17:10:01 UTC
202,3,2024-11-15 17:10:07 UTC
247,3,2024-11-15 17:10:13 UTC
202,9,2024-11-15 17:10:20 UTC
247,6,2024-11-15 17:10:26 UTC
180,9,2024-11-15 17:10:32 UTC
67,6,2024-11-15 17:10:39 UTC
202,3,2024-11-15 17:10:45 UTC
135,4,2024-11-15 17:10:51 UTC
22,4,2024-11-15 17:10:58 UTC
202,7,2024-11-15 17:11:04 UTC
157,7,2024-11-15 17:11:10 UTC
157,6,2024-11-15 17:11:16 UTC
180,3,2024-11-15 17:11:23 UTC
157,3,2024-11-15 17:11:29 UTC
157,10,2024-11-15 17:11:35 UTC
157,6,2024-11-15 17:11:42 UTC
157,4,2024-11-15 17:11:48 UTC
202,4,2024-11-15 17:11:54 UTC
247,6,2024-11-15 17:12:00 UTC
270,7,2024-11-15 17:12:07 UTC
202,4,2024-11-15 17:12:13 UTC
202,6,2024-11-15 17:12:19 UTC
247,4,2024-11-15 17:12:25 UTC
157,8,2024-11-15 17:12:32 UTC
157,8,2024-11-15 17:12:38 UTC
157,4,2024-11-15 17:12:44 UTC
270,8,2024-11-15 17:12:51 UTC
157,3,2024-11-15 17:12:57 UTC
247,2,2024-11-15 17:13:03 UTC
247,4,2024-11-15 17:13:09 UTC
202,10,2024-11-15 17:13:16 UTC
157,8,2024-11-15 17:13:22 UTC
157,6,2024-11-15 17:13:28 UTC
157,10,2024-11-15 17:13:36 UTC
157,14,2024-11-15 17:13:41 UTC
202,6,2024-11-15 17:13:47 UTC
157,3,2024-11-15 17:13:53 UTC
0,2,2024-11-15 17:14:00 UTC
22,7,2024-11-15 17:14:06 UTC
247,3,2024-11-15 17:14:12 UTC
157,6,2024-11-15 17:14:18 UTC
180,6,2024-11-15 17:14:25 UTC
202,3,2024-11-15 17:14:31 UTC
247,4,2024-11-15 17:14:37 UTC
157,6,2024-11-15 17:14:43 UTC
202,10,2024-11-15 17:14:50 UTC
157,12,2024-11-15 17:14:56 UTC
225,12,2024-11-15 17:15:02 UTC
337,6,2024-11-15 17:15:09 UTC
202,7,2024-11-15 17:15:15 UTC
202,3,2024-11-15 17:15:21 UTC
157,3,2024-11-15 17:15:27 UTC
157,3,2024-11-15 17:15:34 UTC
247,3,2024-11-15 17:15:40 UTC
202,2,2024-11-15 17:15:46 UTC
67,2,2024-11-15 17:15:53 UTC
247,3,2024-11-15 17:15:59 UTC
270,2,2024-11-15 17:16:05 UTC
337,1,2024-11-15 17:16:12 UTC
90,8,2024-11-15 17:16:18 UTC
112,7,2024-11-15 17:16:24 UTC
270,4,2024-11-15 17:16:30 UTC
157,7,2024-11-15 17:16:37 UTC
22,4,2024-11-15 17:16:43 UTC
202,9,2024-11-15 17:16:49 UTC
202,6,2024-11-15 17:16:56 UTC
202,7,2024-11-15 17:17:02 UTC
157,9,2024-11-15 17:17:08 UTC
180,10,2024-11-15 17:17:14 UTC
157,18,2024-11-15 17:17:21 UTC
180,12,2024-11-15 17:17:27 UTC
247,10,2024-11-15 17:17:33 UTC
157,8,2024-11-15 17:17:39 UTC
202,10,2024-11-15 17:17:46 UTC
157,10,2024-11-15 17:17:52 UTC
180,7,2024-11-15 17:17:58 UTC
157,7,2024-11-15 17:18:05 UTC
202,9,2024-11-15 17:18:11 UTC
202,9,2024-11-15 17:18:17 UTC
247,7,2024-11-15 17:18:23 UTC
247,6,2024-11-15 17:18:30 UTC
202,9,2024-11-15 17:18:36 UTC
270,4,2024-11-15 17:18:42 UTC
180,3,2024-11-15 17:18:48 UTC
157,16,2024-11-15 17:18:55 UTC
247,8,2024-11-15 17:19:01 UTC
202,7,2024-11-15 17:19:08 UTC
135,8,2024-11-15 17:19:14 UTC
202,7,2024-11-15 17:19:20 UTC
225,7,2024-11-15 17:19:26 UTC
157,4,2024-11-15 17:19:33 UTC
202,9,2024-11-15 17:19:39 UTC
202,9,2024-11-15 17:19:45 UTC
202,10,2024-11-15 17:19:51 UTC
270,6,2024-11-15 17:19:58 UTC
157,10,2024-11-15 17:20:04 UTC
157,6,2024-11-15 17:20:12 UTC
247,2,2024-11-15 17:20:17 UTC
270,3,2024-11-15 17:20:23 UTC
202,3,2024-11-15 17:20:29 UTC
247,6,2024-11-15 17:20:35 UTC
202,6,2024-11-15 17:20:42 UTC
135,4,2024-11-15 17:20:48 UTC
247,4,2024-11-15 17:20:54 UTC
202,3,2024-11-15 17:21:00 UTC
202,4,2024-11-15 17:21:07 UTC
202,6,2024-11-15 17:21:13 UTC
202,6,2024-11-15 17:21:20 UTC
247,2,2024-11-15 17:21:26 UTC
202,2,2024-11-15 17:21:32 UTC
202,6,2024-11-15 17:21:38 UTC
202,8,2024-11-15 17:21:45 UTC
247,8,2024-11-15 17:21:51 UTC
157,7,2024-11-15 17:21:57 UTC
157,9,2024-11-15 17:22:03 UTC
270,4,2024-11-15 17:22:10 UTC
247,4,2024-11-15 17:22:16 UTC
157,6,2024-11-15 17:22:22 UTC
247,3,2024-11-15 17:22:29 UTC
270,2,2024-11-15 17:22:35 UTC
202,6,2024-11-15 17:22:41 UTC
157,4,2024-11-15 17:22:47 UTC
202,7,2024-11-15 17:22:53 UTC
202,4,2024-11-15 17:23:00 UTC
202,7,2024-11-15 17:23:06 UTC
202,9,2024-11-15 17:23:12 UTC
247,7,2024-11-15 17:23:19 UTC
22,3,2024-11-15 17:23:25 UTC
202,3,2024-11-15 17:23:31 UTC
247,6,2024-11-15 17:23:37 UTC
135,4,2024-11-15 17:23:44 UTC
157,7,2024-11-15 17:23:50 UTC
202,7,2024-11-15 17:23:56 UTC
247,9,2024-11-15 17:24:02 UTC
247,7,2024-11-15 17:24:09 UTC
157,10,2024-11-15 17:24:15 UTC
157,12,2024-11-15 17:24:21 UTC
157,13,2024-11-15 17:24:28 UTC
157,9,2024-11-15 17:24:34 UTC
202,8,2024-11-15 17:24:40 UTC
247,4,2024-11-15 17:24:47 UTC
247,6,2024-11-15 17:24:53 UTC
202,6,2024-11-15 17:24:59 UTC
157,6,2024-11-15 17:25:05 UTC
157,2,2024-11-15 17:25:11 UTC
157,1,2024-11-15 17:25:18 UTC
247,4,2024-11-15 17:25:25 UTC
202,4,2024-11-15 17:25:31 UTC
180,7,2024-11-15 17:25:37 UTC
112,10,2024-11-15 17:25:43 UTC
202,9,2024-11-15 17:25:50 UTC
202,8,2024-11-15 17:25:56 UTC
202,8,2024-11-15 17:26:02 UTC
247,4,2024-11-15 17:26:08 UTC
270,4,2024-11-15 17:26:14 UTC
202,6,2024-11-15 17:26:21 UTC
202,4,2024-11-15 17:26:27 UTC
202,4,2024-11-15 17:26:33 UTC
247,4,2024-11-15 17:26:40 UTC
247,6,2024-11-15 17:26:46 UTC
157,12,2024-11-15 17:26:52 UTC
157,10,2024-11-15 17:26:58 UTC
157,9,2024-11-15 17:27:05 UTC
202,8,2024-11-15 17:27:11 UTC
202,10,2024-11-15 17:27:17 UTC
202,13,2024-11-15 17:27:24 UTC
202,6,2024-11-15 17:27:30 UTC
202,8,2024-11-15 17:27:36 UTC
202,13,2024-11-15 17:27:43 UTC
157,7,2024-11-15 17:27:49 UTC
270,6,2024-11-15 17:27:55 UTC
157,6,2024-11-15 17:28:01 UTC
157,10,2024-11-15 17:28:08 UTC
157,10,2024-11-15 17:28:14 UTC
270,10,2024-11-15 17:28:20 UTC
157,9,2024-11-15 17:28:27 UTC
315,9,2024-11-15 17:28:33 UTC
0,4,2024-11-15 17:28:39 UTC
180,3,2024-11-15 17:28:46 UTC
247,4,2024-11-15 17:28:52 UTC
157,3,2024-11-15 17:28:58 UTC
157,3,2024-11-15 17:29:04 UTC
202,4,2024-11-15 17:29:11 UTC
202,7,2024-11-15 17:29:17 UTC
157,6,2024-11-15 17:29:23 UTC
157,7,2024-11-15 17:29:30 UTC
157,8,2024-11-15 17:29:36 UTC
270,4,2024-11-15 17:29:42 UTC
202,7,2024-11-15 17:29:48 UTC
22,7,2024-11-15 17:29:55 UTC
202,8,2024-11-15 17:30:01 UTC
202,9,2024-11-15 17:30:07 UTC
157,10,2024-11-15 17:30:13 UTC
202,9,2024-11-15 17:30:20 UTC
135,4,2024-11-15 17:30:26 UTC
202,7,2024-11-15 17:30:32 UTC
202,8,2024-11-15 17:30:39 UTC
202,7,2024-11-15 17:30:45 UTC
157,4,2024-11-15 17:30:51 UTC
202,8,2024-11-15 17:30:58 UTC
247,8,2024-11-15 17:31:04 UTC
202,7,2024-11-15 17:31:10 UTC
157,6,2024-11-15 17:31:16 UTC
202,9,2024-11-15 17:31:22 UTC
157,7,2024-11-15 17:31:29 UTC
157,7,2024-11-15 17:31:35 UTC
247,8,2024-11-15 17:31:42 UTC
270,9,2024-11-15 17:31:48 UTC
270,7,2024-11-15 17:31:54 UTC
157,7,2024-11-15 17:32:00 UTC
247,6,2024-11-15 17:32:07 UTC
157,8,2024-11-15 17:32:13 UTC
157,3,2024-11-15 17:32:19 UTC
247,3,2024-11-15 17:32:26 UTC
202,2,2024-11-15 17:32:32 UTC
247,4,2024-11-15 17:32:38 UTC
202,3,2024-11-15 17:32:45 UTC
247,3,2024-11-15 17:32:51 UTC
247,3,2024-11-15 17:32:57 UTC
247,6,2024-11-15 17:33:03 UTC
247,4,2024-11-15 17:33:10 UTC
157,3,2024-11-15 17:33:16 UTC
247,4,2024-11-15 17:33:22 UTC
247,6,2024-11-15 17:33:28 UTC
247,6,2024-11-15 17:33:35 UTC
202,7,2024-11-15 17:33:41 UTC
270,7,2024-11-15 17:33:48 UTC
67,4,2024-11-15 17:33:54 UTC
67,4,2024-11-15 17:34:00 UTC
202,7,2024-11-15 17:34:06 UTC
247,4,2024-11-15 17:34:13 UTC
202,3,2024-11-15 17:34:19 UTC
157,10,2024-11-15 17:34:25 UTC
247,10,2024-11-15 17:34:31 UTC
157,7,2024-11-15 17:34:38 UTC
270,3,2024-11-15 17:34:44 UTC
202,4,2024-11-15 17:34:50 UTC
202,3,2024-11-15 17:34:57 UTC
157,3,2024-11-15 17:35:03 UTC
157,3,2024-11-15 17:35:09 UTC
157,6,2024-11-15 17:35:15 UTC
157,7,2024-11-15 17:35:22 UTC
135,8,2024-11-15 17:35:28 UTC
157,4,2024-11-15 17:35:34 UTC
202,6,2024-11-15 17:35:40 UTC
247,7,2024-11-15 17:35:47 UTC
157,8,2024-11-15 17:35:53 UTC
247,10,2024-11-15 17:35:59 UTC
157,10,2024-11-15 17:36:06 UTC
202,7,2024-11-15 17:36:12 UTC
247,6,2024-11-15 17:36:18 UTC
270,9,2024-11-15 17:36:24 UTC
157,9,2024-11-15 17:36:31 UTC
180,12,2024-11-15 17:36:37 UTC
225,8,2024-11-15 17:36:43 UTC
157,8,2024-11-15 17:36:50 UTC
157,4,2024-11-15 17:36:56 UTC
202,6,2024-11-15 17:37:02 UTC
157,3,2024-11-15 17:37:09 UTC
292,2,2024-11-15 17:37:15 UTC
112,1,2024-11-15 17:37:21 UTC
247,2,2024-11-15 17:37:27 UTC
270,2,2024-11-15 17:37:34 UTC
270,1,2024-11-15 17:37:40 UTC
247,8,2024-11-15 17:37:46 UTC
247,9,2024-11-15 17:37:53 UTC
202,7,2024-11-15 17:37:59 UTC
247,6,2024-11-15 17:38:05 UTC
202,4,2024-11-15 17:38:11 UTC
202,6,2024-11-15 17:38:18 UTC
180,4,2024-11-15 17:38:24 UTC
202,12,2024-11-15 17:38:30 UTC
22,6,2024-11-15 17:38:36 UTC
67,6,2024-11-15 17:38:43 UTC
247,7,2024-11-15 17:38:49 UTC
202,8,2024-11-15 17:38:56 UTC
67,4,2024-11-15 17:39:02 UTC
202,6,2024-11-15 17:39:08 UTC
135,7,2024-11-15 17:39:14 UTC
202,6,2024-11-15 17:39:21 UTC
202,7,2024-11-15 17:39:27 UTC
247,7,2024-11-15 17:39:33 UTC
247,6,2024-11-15 17:39:39 UTC
202,2,2024-11-15 17:39:46 UTC
270,2,2024-11-15 17:39:52 UTC
337,2,2024-11-15 17:39:59 UTC
247,2,2024-11-15 17:40:05 UTC
247,7,2024-11-15 17:40:11 UTC
202,6,2024-11-15 17:40:17 UTC
247,7,2024-11-15 17:40:24 UTC
202,7,2024-11-15 17:40:30 UTC
247,10,2024-11-15 17:40:36 UTC
247,9,2024-11-15 17:40:42 UTC
247,8,2024-11-15 17:40:49 UTC
157,8,2024-11-15 17:40:55 UTC
247,7,2024-11-15 17:41:02 UTC
157,7,2024-11-15 17:41:08 UTC
202,7,2024-11-15 17:41:14 UTC
157,3,2024-11-15 17:41:20 UTC
247,6,2024-11-15 17:41:27 UTC
157,8,2024-11-15 17:41:33 UTC
157,6,2024-11-15 17:41:39 UTC
157,4,2024-11-15 17:41:45 UTC
202,7,2024-11-15 17:41:52 UTC
202,10,2024-11-15 17:41:58 UTC
202,6,2024-11-15 17:42:05 UTC
157,4,2024-11-15 17:42:11 UTC
292,4,2024-11-15 17:42:17 UTC
247,2,2024-11-15 17:42:23 UTC
22,2,2024-11-15 17:42:30 UTC
180,3,2024-11-15 17:42:36 UTC
180,7,2024-11-15 17:42:42 UTC
180,6,2024-11-15 17:42:48 UTC
247,3,2024-11-15 17:42:55 UTC
247,2,2024-11-15 17:43:01 UTC
202,4,2024-11-15 17:43:08 UTC
247,2,2024-11-15 17:43:14 UTC
247,3,2024-11-15 17:43:20 UTC
202,6,2024-11-15 17:43:26 UTC
135,4,2024-11-15 17:43:33 UTC
157,8,2024-11-15 17:43:39 UTC
67,7,2024-11-15 17:43:45 UTC
135,6,2024-11-15 17:43:51 UTC
270,3,2024-11-15 17:43:58 UTC
247,4,2024-11-15 17:44:04 UTC
135,4,2024-11-15 17:44:11 UTC
202,4,2024-11-15 17:44:17 UTC
202,4,2024-11-15 17:44:23 UTC
202,7,2024-11-15 17:44:29 UTC
270,3,2024-11-15 17:44:36 UTC
157,3,2024-11-15 17:44:42 UTC
247,7,2024-11-15 17:44:48 UTC
202,9,2024-11-15 17:44:54 UTC
247,8,2024-11-15 17:45:01 UTC
247,8,2024-11-15 17:45:07 UTC
225,4,2024-11-15 17:45:14 UTC
157,7,2024-11-15 17:45:20 UTC
202,7,2024-11-15 17:45:26 UTC
270,7,2024-11-15 17:45:32 UTC
247,9,2024-11-15 17:45:39 UTC
135,9,2024-11-15 17:45:45 UTC
157,7,2024-11-15 17:45:51 UTC
202,4,2024-11-15 17:45:57 UTC
157,6,2024-11-15 17:46:04 UTC
67,2,2024-11-15 17:46:10 UTC
157,8,2024-11-15 17:46:16 UTC
135,6,2024-11-15 17:46:22 UTC
202,6,2024-11-15 17:46:29 UTC
157,2,2024-11-15 17:46:35 UTC
157,6,2024-11-15 17:46:41 UTC
157,3,2024-11-15 17:46:47 UTC
157,7,2024-11-15 17:46:54 UTC
202,4,2024-11-15 17:47:00 UTC
315,4,2024-11-15 17:47:06 UTC
22,3,2024-11-15 17:47:12 UTC
202,4,2024-11-15 17:47:19 UTC
247,4,2024-11-15 17:47:25 UTC
247,3,2024-11-15 17:47:31 UTC
247,3,2024-11-15 17:47:38 UTC
202,3,2024-11-15 17:47:44 UTC
202,4,2024-11-15 17:47:50 UTC
202,7,2024-11-15 17:47:56 UTC
157,4,2024-11-15 17:48:03 UTC
270,8,2024-11-15 17:48:09 UTC
157,3,2024-11-15 17:48:15 UTC
202,4,2024-11-15 17:48:22 UTC
157,7,2024-11-15 17:48:28 UTC
202,9,2024-11-15 17:48:34 UTC
202,8,2024-11-15 17:48:40 UTC
202,8,2024-11-15 17:48:47 UTC
180,6,2024-11-15 17:48:53 UTC
247,6,2024-11-15 17:48:59 UTC
202,3,2024-11-15 17:49:05 UTC
157,2,2024-11-15 17:49:12 UTC
90,3,2024-11-15 17:49:18 UTC
247,4,2024-11-15 17:49:25 UTC
90,2,2024-11-15 17:49:31 UTC
247,2,2024-11-15 17:49:37 UTC
202,6,2024-11-15 17:49:43 UTC
202,4,2024-11-15 17:49:50 UTC
247,4,2024-11-15 17:49:56 UTC
157,6,2024-11-15 17:50:02 UTC
247,4,2024-11-15 17:50:08 UTC
247,3,2024-11-15 17:50:15 UTC
202,2,2024-11-15 17:50:21 UTC
202,4,2024-11-15 17:50:27 UTC
157,3,2024-11-15 17:50:34 UTC
202,3,2024-11-15 17:50:40 UTC
180,7,2024-11-15 17:50:46 UTC
157,6,2024-11-15 17:50:52 UTC
247,6,2024-11-15 17:50:59 UTC
247,7,2024-11-15 17:51:05 UTC
157,4,2024-11-15 17:51:11 UTC
270,3,2024-11-15 17:51:17 UTC
157,2,2024-11-15 17:51:24 UTC
157,4,2024-11-15 17:51:30 UTC
157,3,2024-11-15 17:51:37 UTC
202,2,2024-11-15 17:51:43 UTC
315,2,2024-11-15 17:51:49 UTC
157,4,2024-11-15 17:51:55 UTC
157,4,2024-11-15 17:52:02 UTC
135,4,2024-11-15 17:52:08 UTC
157,7,2024-11-15 17:52:14 UTC
135,4,2024-11-15 17:52:20 UTC
292,2,2024-11-15 17:52:27 UTC
202,3,2024-11-15 17:52:33 UTC
202,6,2024-11-15 17:52:39 UTC
202,4,2024-11-15 17:52:46 UTC
247,3,2024-11-15 17:52:52 UTC
157,3,2024-11-15 17:52:58 UTC
247,6,2024-11-15 17:53:04 UTC
225,4,2024-11-15 17:53:11 UTC
202,8,2024-11-15 17:53:17 UTC
202,7,2024-11-15 17:53:23 UTC
157,9,2024-11-15 17:53:29 UTC
157,6,2024-11-15 17:53:36 UTC
202,6,2024-11-15 17:53:42 UTC
202,6,2024-11-15 17:53:49 UTC
157,7,2024-11-15 17:53:55 UTC
247,3,2024-11-15 17:54:01 UTC
202,2,2024-11-15 17:54:07 UTC
22,3,2024-11-15 17:54:14 UTC
337,2,2024-11-15 17:54:20 UTC
135,2,2024-11-15 17:54:26 UTC
157,6,2024-11-15 17:54:32 UTC
157,6,2024-11-15 17:54:39 UTC
202,4,2024-11-15 17:54:45 UTC
90,4,2024-11-15 17:54:51 UTC
157,2,2024-11-15 17:54:58 UTC
157,1,2024-11-15 17:55:04 UTC
202,3,2024-11-15 17:55:10 UTC
202,4,2024-11-15 17:55:16 UTC
157,3,2024-11-15 17:55:22 UTC
270,1,2024-11-15 17:55:29 UTC
270,0,2024-11-15 17:55:35 UTC
247,2,2024-11-15 17:55:42 UTC
202,3,2024-11-15 17:55:48 UTC
202,4,2024-11-15 17:55:54 UTC
202,6,2024-11-15 17:56:01 UTC
135,4,2024-11-15 17:56:07 UTC
157,4,2024-11-15 17:56:13 UTC
202,3,2024-11-15 17:56:19 UTC
202,2,2024-11-15 17:56:25 UTC
270,3,2024-11-15 17:56:32 UTC
202,2,2024-11-15 17:56:38 UTC
202,6,2024-11-15 17:56:45 UTC
157,6,2024-11-15 17:56:51 UTC
157,6,2024-11-15 17:56:57 UTC
135,6,2024-11-15 17:57:04 UTC
157,9,2024-11-15 17:57:10 UTC
157,7,2024-11-15 17:57:16 UTC
202,7,2024-11-15 17:57:22 UTC
180,4,2024-11-15 17:57:29 UTC
202,4,2024-11-15 17:57:35 UTC
202,7,2024-11-15 17:57:41 UTC
112,3,2024-11-15 17:57:48 UTC
157,6,2024-11-15 17:57:54 UTC
157,3,2024-11-15 17:58:00 UTC
157,1,2024-11-15 17:58:06 UTC
337,2,2024-11-15 17:58:13 UTC
202,3,2024-11-15 17:58:19 UTC
157,3,2024-11-15 17:58:25 UTC
202,7,2024-11-15 17:58:31 UTC
157,7,2024-11-15 17:58:38 UTC
180,8,2024-11-15 17:58:44 UTC
180,7,2024-11-15 17:58:51 UTC
157,6,2024-11-15 17:58:57 UTC
157,4,2024-11-15 17:59:03 UTC
202,3,2024-11-15 17:59:09 UTC
135,7,2024-11-15 17:59:16 UTC
202,7,2024-11-15 17:59:22 UTC
247,4,2024-11-15 17:59:28 UTC
202,3,2024-11-15 17:59:34 UTC
270,2,2024-11-15 17:59:41 UTC
135,3,2024-11-15 17:59:47 UTC
157,3,2024-11-15 17:59:54 UTC
202,4,2024-11-15 18:00:00 UTC
22,6,2024-11-15 18:00:06 UTC
202,4,2024-11-15 18:00:12 UTC
135,3,2024-11-15 18:00:19 UTC
202,7,2024-11-15 18:00:25 UTC
157,6,2024-11-15 18:00:31 UTC
202,7,2024-11-15 18:00:37 UTC
157,4,2024-11-15 18:00:44 UTC
202,9,2024-11-15 18:00:50 UTC
157,7,2024-11-15 18:00:57 UTC
157,7,2024-11-15 18:01:03 UTC
157,6,2024-11-15 18:01:09 UTC
